"1794","COMMON","ELECTRIC CIRCUS","Universal Music Group","113114"
"941","COMMON","BE","Universal Music Group","9882498"
"1650","SLUM VILLAGE","TRINITY (PAST, PRESENT AND FUTURE)","EMI Music","38911"
"1390","COMMON FEAT BILAL","SMOKIN' ACES","LAKESHORE RECORDS","339042"
"1927","CONSEQUENCE","DON'T QUIT YOUR DAY JOB","RED URBAN","8287689631"
"1621","ERYKAH BADU","NEW AMERYKAH, PART 1: 4TH WORLD WAR","Universal Music Group","1763058"
"1870","FUNKMASTER FLEX","THE TUNNEL","Universal Music Group","314538258"
"179","","","",""
"1812","JA RULE","THE LAST TEMPTATION","Universal Music Group","440063411"
"1616","2PAC","MR. QUIKK & MELO-MIX TIGHT AZZ MIXES","DIRTY HARRY PRODUCTIONS","4"
"545","JOSS STONE","DANCING WITH THE STARS (901-910)","BBC WORLD WIDE PRODUCTIONS, LLC",""
"545","JOSS STONE","JIMMY KIMMEL LIVE, SEASON 7 (EP:09-1249)","AM PRODUCTIONS, LLC",""
"257","SOMETHING FOR THE PEOPLE","ISSUES","Warner Music Group","47354"
"1634","ERIC BENET","GEORGY PORGY [JAPAN]","Atlantic/Warner/Elektra Records","10391"
"1835","SOMETHING FOR THE PEOPLE","ISSUES","Warner Music Group","47354"
"1616","2 PAC","2 PAC LIVE","Koch/E1 Entertainment, Inc.","KOC 5747 & KOC 5746"
"1889","KENYA GRUV","MENACE II SOCIETY","Sony Music Entertainment, Inc.","124144092"
"1285","TRINA & TAMARA","TRINA & TAMARA","Sony Music Entertainment, Inc.","69034"
"1634","ERIC BENET","A DAY IN THE LIFE","Warner Music Group","47072"
"1616","2PAC","HIP HOP'S MOST WANTED","Priority Records","53107"
"1889","KENYA GRUV","VERY BEST OF THE NINETIES, VOL. 1","TRIPLE D","95085"
"1616","2PAC","GREATEST HITS","Universal Music Group","90307"
"1616","2PAC","TRIBUTE TO TUPAC SHAKUR [PRODIGEE]","PRODIGEE","3056"
"2067","SOMETHIN' FOR THE PEOPLE","ISSUES","Warner Music Group","46060"
"545","JOSS STONE","COLOR ME FREE","EMI Music","67059"
"1616","TUPAC","A TRIBUTE TO TUPAC SHAKUR","TRIBUTE SOUNDS LLC","60028"
"1616","2PAC","ME AGAINST THE WORLD","Universal Music Group","694900301"
"1330","EN VOGUE","SOUL FLOWER","BEATS EXCHANGE","3326"
"1812","JA RULE","IRV GOTTI PRESENTS THE REMIXES","Universal Music Group","440063414"
"21","PETEY PABLO","RAISE UP (SINGLE)","Sony Music Entertainment, Inc.","124142937"
"21","PETEY PABLO","DIARY OF A SINNER:FIRST ENTRY","Sony Music Entertainment, Inc.","124141774"
"766","MEMPHIS BLEEK","THE UNDERSTANDING","Universal Music Group","314542587"
"1265","MICHELLE WILLIAMS","DO YOU KNOW","Sony Music Entertainment, Inc.","89081"
"1265","MICHELLE WILLIAMS","DO YOU KNOW.","Sony Music Entertainment, Inc.","CK 91107"
"61","MICHELLE WILLIAMS","DO YOU KNOW.","Sony Music Entertainment, Inc.","CK 91107"
"2100","BRIDGETTE CAMPBELL","BEEN GOOD","LIGHT RECORDS C/O COMPENDIA MUSIC GROUP","15095-5762-2"
"863","BRIDGETTE CAMPBELL","BEEN GOOD","LIGHT RECORDS C/O COMPENDIA MUSIC GROUP","15095-5762-2"
"781","BRIDGETTE CAMPBELL","BEEN GOOD","LIGHT RECORDS C/O COMPENDIA MUSIC GROUP","15095-5762-2"
"1090","DESTINY'S CHILD","DESTINY FULFILLED","Sony Music Entertainment, Inc.",""
"2100","BRIDGET CAMPBELL","BEEN GOOD","SHERIDAN SQUARE ENTERTAINMENT","15095-5762"
"863","BRIDGET CAMPBELL","BEEN GOOD","SHERIDAN SQUARE ENTERTAINMENT","15095-5762"
"781","BRIDGET CAMPBELL","BEEN GOOD","SHERIDAN SQUARE ENTERTAINMENT","15095-5762"
"1108","MICHELLE WILLIAMS","UNEXPECTED","Sony Music Entertainment, Inc.","88697357022"
"161","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"423","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1489","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"2004","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1617","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"2071","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"1216","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"472","KINDRED AND THE FAMILY SOUL","UNITED WE CURE","","UWC09CD"
"1988","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1671","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1142","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"76","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"459","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1423","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"1365","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"547","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"943","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"1916","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"2043","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"1150","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"899","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"255","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"1102","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"1660","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"867","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1398","BELL BIV DEVOE","HOOTIE MACK","Universal Music Group","MCAC-10682"
"495","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1484","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1550","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"1970","URUSLA RUCKER","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"255","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"1854","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"366","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"366","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"1605","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"1027","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"110","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"1203","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"744","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"702","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"1150","KINDRED THE FAMILY SOUL","IN THIS LIFE TOGETHER","Sony Music Entertainment, Inc.","96512"
"1720","KINDRED THE FAMILY SOUL","SURRENDER TO LOVE","Sony Music Entertainment, Inc.","5124422"
"1820","KINDRED THE FAMILY SOUL","THE ARRIVAL","HIDDEN BEACH RECORDS","74"
"1787","GERALD LEVERT","G-SPOT","Atlantic/Warner/Elektra Records","62795"
"1822","GERALD LEVERT","G SPOT","Atlantic/Warner/Elektra Records","62795"
"1718","Helen & Terry","SUPERSTAR","PHILERZY/Dream Beat","Helen & Terry"
"1583","GERALD LEVERT","G SPOT","Atlantic/Warner/Elektra Records","62795"
"1456","GERALD LEVERT","G SPOT","Atlantic/Warner/Elektra Records","62795"
"1301","GERALD LEVERT","G SPOT","Atlantic/Warner/Elektra Records","62795"
"570","GERALD LEVERT","THE TRANSPORTER","Atlantic/Warner/Elektra Records","62823"
"1101","HELEN & TERRY","SUPERSTAR","Phil'erzy/Dream Beat",""
"570","GERALD LEVERT","G-SPOT","Atlantic/Warner/Elektra Records","62795"
"1054","LUTHER VANDROSS","LUTHER VANDROSS","Sony Music Entertainment, Inc.","20007"
"60","KASHIF","THE LEADER","Sony Music Entertainment, Inc.","8595"
"1844","LUTHER VANDROSS","I LISTEN TO THE BELLS","Sony Music Entertainment, Inc.","EK 57795"
"60","KASHIF","THE LEADER","BROOKLYN BOY","8448"
"1430","CHANGE","SHARING YOUR LOVE","Atlantic/Warner/Elektra Records","SD 19342"
"104","LUTHER VANDROSS","PUMPIN","BBE BARELY BREATH","33"
"1316","LUTHER VANDROSS","THE LEADER","sony Music Entertainment, Inc.","51885"
"1435","FONZI THORNTON","ON TARGET","Sony Music Entertainment, Inc.","8035"
"2038","LISA FISHCER/ MASTERS AT WORK","24 HOUR WOMAN","Atlantic/Warner/Elektra Records","26566"
"104","LUTHER VANDROSS","I KNOW","EMI Music","46089"
"1254","LUTHER VANDROSS","I KNOW","EMI Music","46089"
"1254","LUTHER VANDROSS","I KNOW","EMI Music","46089"
"772","PROFESSOR GRIFF","AND THE WORLD BECAME FLESH","EMI Music","724352931"
"802","LUTHER VANDROSS","I LISTEN TO THE BELLS","Sony Music Entertainment, Inc.","EK 57795"
"101","ANOINTED","THE BEST OF ANOINTED","Warner Music Group","806886288"
"101","ANOINTED","ANOINTED","Warner Music Group","20007"
"1062","TRIN-I-TEE 5:7","T57 DELUXE EDITION","Universal Music Group",""
"843","","Top 25 Gospel Praise & Worship Songs: 2011 Edition","Maranatha Music","72042"
"843","TRIN-I-TEE 5:7","T57 DELUXE EDITION","Universal Music Group",""
"843","TRIN-I-TEE 5:7","T57","Music World Entertainment","402"
"1062","TRIN-I-TEE 5:7","Divas [Sony TV] [Bonus Tracks]","Sony Music Entertainment, Inc.","88697199752"
"1062","TRIN-I-TEE 5:7","SINGLE","Music World Entertainment","82"
"1062","TRIN-I-TEE 5:7","T57","Music World Entertainment","402"
"493","TIMBALAND","SHOCK VALUE/BONUS TRACKS","Universal Music Group","9075"
"493","TIMBALAND","SHOCK VALUE/BONUS TRACKS","Universal Music Group","1726606"
"493","TIMBALAND","SHOCK VALUE/CD/DVD","Universal Music Group","00087881726605"
"493","TIMBALAND","SHOCK VALUE/DELUXE EDITION","Universal Music Group","1744716"
"493","TIMBALAND","SHOCK VALUE/CD/DVD","Universal Music Group","1726606"
"493","TIMBALAND","SHOCK VALUE","Universal Music Group","LP: 000859401CD: 8594"
"493","TIMBALAND","SHOCK VALUE/CIRCUIT CITY EXCLUSIVE","Universal Music Group","502"
"493","TIMBALAND","SHOCK VALUE/CLEAN","Universal Music Group","08595"
"859","STEEL MILITARY","THE LEADER","BEAT BOX RECORDS","4149"
"","STEEL MILITARY","THE LEADER","BEAT BOX RECORDS","4149"
"783","FOXY BROWN","BROKEN SILENCE","Universal Music Group","314548835"
"1205","FOXY BROWN","CRADLE 2 THE GRAVE SOUNDTRACK","Universal Music Group","004400636142"
"1702","FOXY BROWN","RED STAR SOUNDS VOL. 2 BSIDES","Universal Music Group","63273"
"1702","FOXY BROWN","THE SOURCE HIP HOP HITS VOL. 6","Universal Music Group","63546"
"1612","FOXY BROWN","BROKEN SILENCE","Universal Music Group","314548835"
"400","KEISHA CHANTE","KEISHA CHANTE","Sony Music Entertainment, Inc.","57995"
"735","FOXY BROWN","BROKEN SILENCE","Universal Music Group","314548835"
"486","FOXY BROWN","BROKEN SILENCE","Universal Music Group","314548835"
"142","FOXY BROWN","CHYNA DOLL","Universal Music Group","314558932"
"1507","FOXY BROWN","BROKEN SILENCE","Universal Music Group","314548835"
"258","FOXY BROWN","CHYNA DOLL","Universal Music Group","314558932"
"931","FOXY BOWN","CHYNA DOLL","Universal Music Group","314558932"
"312","KEISHA CHANTE","KEISHA CHANTE","Sony Music Entertainment, Inc.","57995"
"228","FOXY BROWN","BROKEN SILENCE","Universal Music Group","314548835"
"1481","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"980","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"215","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"690","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1696","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"214","TRU/MASTER P","TRU PLAYER","Priority Records","53993"
"15","TRU/MASTER P","DOWN SOUTH HUSTLERS","Priority Records","53983"
"1166","TRU/MASTER P","TRUE, FEATURING MASTER P","Priority Records","53983"
"1261","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1906","TRU/MASTER P","TRUE, FEATURING MASTER P","Priority Records","53983"
"2034","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1482","TRU/MASTER P","TRUE, FEATURING MASTER P","Priority Records","53983"
"1481","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"541","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1319","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1904","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1995","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1946","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"601","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"279","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"945","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1652","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1318","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"485","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"441","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1269","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1788","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"700","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1208","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1395","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"580","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1195","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1829","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"2050","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"2059","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"936","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"916","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1732","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"109","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"990","KING GEORGE","TRU PLAYER","ME & MINE ENTERTAINMENT/ ICHIBIN RECORDS","8157"
"1990","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"987","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"845","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"965","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"1324","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"655","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"375","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"1053","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"293","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"836","KEITH JOHNSON","DETERMINED","Sony Music Entertainment, Inc.","82876805982"
"1990","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"836","KEITH JOHNSON","JUST BEING ME","Sony Music Entertainment, Inc.","8869735195"
"498","GEORGE DICKENS & THE GOSPEL DISCIPLES","THE BEST OF KEITH WONDERBOY JOHNSON","SIC RECORDS / ORCHARD","6821915"
"1610","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","803055"
"655","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"189","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"649","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"189","GEORGE DICKENS & THE GOSPEL DISCIPLES","TRUE, FEATURING MASTER P","SIC RECORDS / ORCHARD","6821915"
"293","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"375","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"649","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"845","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"965","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"987","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"1053","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"1324","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"1582","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"1610","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","803055"
"1582","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"498","GEORGE DICKENS & THE GOSPEL DISCIPLES","DETERMINED","SIC RECORDS / ORCHARD","6821915"
"1411","SKYZOO","ENTOURAGE #702","HOME BOX OFFICE, INC.",""
"675","PUBLIC ENEMY","HARRY ALLEN S INTERACTIVE SUPER HIGHWAY PHONE CALL","Universal Music Group","314-523-362"
"1779","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"1564","LA THE DARKMAN","HEIST OF THE CENTURY","SUPREME TEAM","3007"
"1468","BLACK MOON","I GOT CHA OPIN/REALITY (KILLING EVERY…)","WRECK RECORDS","WR20083"
"52","CHI-ALI","THE FABULOUS CHI-ALI","RELATIVITY RECORDS","4719622"
"712","DJ SHADOW","PREEMPTIVE STRIKE","FFRR","314540867-2"
"1417","GALLIANO","IN PURSUIT OF THE 13TH NOTE","TALKIN LOUD RECORDS","848493-2"
"1352","RASCO","TIME WAITS FOR NO MAN","STONES THROW RECORDS","2014"
"1343","RBX","THE RBX FILES","PREMEDITATED RECORDS","945866-2"
"229","TIM DOG","PENICILLIN ON WAX","RUFFHOUSE RECORDS","48707"
"185","HARRY WHITAKER","BLACK RENAISSANCE","Sony Music Entertainment, Inc.","BMG VICTOR BVCJ-35105"
"1513","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"1097","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"1948","ROY AYERS","JACKIE BROWN SOUNDTRACK"," ",""
"1977","ROY AYERS","EVOLUTION: THE POLYDOR ANTHOLOGY","Universal Music Group","527054"
"313","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"1853","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"794","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"199","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"525","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"1118","HARRY WHITAKER","BLACK RENAISSANCE","Sony Music Entertainment, Inc.","BMG VICTOR BVCJ-35105"
"810","CLAUDIA ACUNA","WIND FROM THE SOUTH","Universal Music Group","543521"
"1304","JUGGY","FUNK/JAZZ COMPILATION","FUNK JAZZ RECORDS","FJ001"
"","ROY AYERS","ANTHOLOGY","Universal Music Group","314 589 9712"
"298","TONY TOUCH","THE PIECE MAKER 2","Koch/E1 Entertainment, Inc.","9547"
"1948","ROY AYERS","COFFY SOUNDTRACK","Universal Music Group","5048"
"1977","ROY AYERS","THE BEST OF ROY AYERS:LOVE FANTASY","Universal Music Group","537074"
"1977","ROY AYERS","DESTINATION MOTHERLAND","Universal Music Group","589971"
"1977","ROY AYERS","THE MILLENIUM COLLECTION: THE BEST OF ROY AYERS","Universal Music Group","9273"
"1977","ROY AYERS","SHINING SYMBOL: THE ULTIMATE COLLECTION","Universal Music Group","519378"
"230","MOS DEF","BLACK ON BOTH SIDES","Universal Music Group","055 112 905-2"
"1311","KEITH MURRAY","HE'S KEITH MURRAY","Universal Music Group",""
"1977","GILES PETERSON","WORLDWIDE","BBC WORLDWIDE AMERICAS","100"
"1977","ROY AYERS","WORLDWIDE","CONNOISSEUR COLLECTION","250 [Import] 30250"
"","ROY AYERS","'70S LES ANNEES PSYCHEDELIQUES","Universal Music Group","314 553 4402"
"","ROY AYERS","70'S SOUL MIX","Priority Records","06024 9811527"
"","ROY AYERS","MOVE TO GROOVE: THE BEST OF 1970'S JAZZ FUNK","Universal Music Group","314 525 7972"
"1548","HINO TERUMASA","CLASSIC JAZZ FUNK MASTERCUTS #6","MASTERCUTS C/O BEECHWOOD MUSIC LTD.","CUTSCD 31"
"1853","ROY AYERS","LIVE AT THE MONTREUX JAZZ FESTIVAL","Universal Music Group","314 531 641/2"
"1046","NAS FEAT. DMX","I AM…","Sony Music Entertainment, Inc.","68773"
"212","DIGABLE PLANETS","BLOWOUT COMB","Warner Music Group","30654"
"","ROY AYERS","ROY AYERS: UBIQUITY - CHANGE UP THE GROOVE","MUSICAL HERITAGE SOCIETY","5191340"
"1977","ROY AYERS","UBIQUITY","Universal Music Group","PO5022"
"1679","HARRY WHITAKER","THOUGHTS","SMALLS RECORDS","SRCD-0026"
"","ROY AYERS","THE BEAT-O-PEDIA","FABER MUSIC",""
"559","NWA","STRAIGHT OUTTA OF COMPTON","Priority Records",""
"968","RAVEN SYMONE","THIS IS MY TIME","Hollywood Records/Disney, Inc.","162474"
"1778","JACQUES SCHWARZ-BART","SONE KA-LA","Universal Music Group","9840110"
"1911","THE BROTHER JACQUES PROJECT","BROTHER JACQUES PROJECT","MO'CLOUD","MCLD-001"
"1159","THE BROTHER JACQUES PROJECT","BROTHER JACQUES PROJECT","MO'CLOUD","MCLD-001"
"539","THE BROTHER JAQUES PROJECT","BROTHER JACQUES PROJECT","MO'CLOUD","MCLD-001"
"1490","THE BRPTHER JACQUES PROJECT","BROTHER JACQUES PROJECT","MO'CLOUD","MCLD-001"
"503","THE BROTHER JACQUES PROJECT","HARD GROOVE","MO'CLOUD","MCLD-001"
"539","ROY HARGROVE","SONE KA-LA","Universal Music Group","065192"
"1370","JACQUES SCHWARZ-BART","SONE KA-LA","Universal Music Group","9840110"
"659","JACQUES SCHWARZ-BART","SONE KA-LA","Universal Music Group","9840110"
"373","JACQUES SCHWARZ-BART","SONE KA-LA","Universal Music Group","9840110"
"442","JACQUES SCHWARZ-BART","SONE KA-LA","Universal Music Group","9840110"
"112","JACQUES SCHWARZ-BART","SONE KA-LA","Universal Music Group","9840110"
"1894","JACQUES SCHWARZ-BART","SONE KA-LA","Universal Music Group","9840110"
"1640","JACQUES SCHWARZ-BART","[UNRELEASED]","Universal Music Group","9840110"
"898","STEPHANIE MCKAY","SONE KA-LA","[UNRELEASED]",""
"1360","JACQUES SCHWARZ-BART","REVOLUTIONS","Universal Music Group","9840110"
"1357","JACQUES SCHWARZ-BART","SONE KA-LA","Universal Music Group","9840110"
"43","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"1291","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"1176","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"1148","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"387","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"386","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"174","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"85","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"1851","THE BROTHER JACQUES PROJECT","BROTHER JACQUES PROJECT","MO'CLOUD","MCLD-001"
"49","JACQUES SCHWARZ-BART","ABYSS","Universal Music Group","00600753080788/CD"
"1455","THE BROTHER JACQUES PROJECT","BROTHER JACQUES PROJECT","MO'CLOUD","MCLD-001"
